TS; MUGGIA     ; LOC.AQUILINIA VIA FLAVIA 12/A ; LOC.AQUILINIA VIA FLAVIA 12/A ,  MUGGIA     ;" <img src=""img/loghi/H6.gif"" alt=""H6"" border=""0"">";  S;1,681;1,681
UD; UDINE      ; VIALE PALMANOVA SS 56 KM 4+450; VIALE PALMANOVA SS 56 KM 4+450,  UDINE      ;" <img src=""img/loghi/H6.gif"" alt=""H6"" border=""0"">";  S;1,672;1,672
UD; MAJANO     ; SS 463 KM 11+518       ; SS 463 KM 11+518       ,  MAJANO     ;" <img src=""img/loghi/H6.gif"" alt=""H6"" border=""0"">";  S;1,665;1,665
UD; CODROIPO   ; VIA PORDENONE SS 13 PONTEBBANA; VIA PORDENONE SS 13 PONTEBBANA,  CODROIPO   ;" <img src=""img/loghi/H6.gif"" alt=""H6"" border=""0"">";  S;1,639;1,639
UD; LATISANA   ; FRAZ. PERTEGADA VIA LIGNANO   ; FRAZ. PERTEGADA VIA LIGNANO   ,  LATISANA   ;" <img src=""img/loghi/H6.gif"" alt=""H6"" border=""0"">";  S;1,76;1,76
PN; MONTEREALE VALCELLINA  ; LOC. S.LEONARDO VIA GIULIA 9  ; LOC. S.LEONARDO VIA GIULIA 9  ,  MONTEREALE VALCELLINA  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,704;1,704
PN; TRAMONTI DI SOTTO      ; P.ZZA S.CROCE 5        ; P.ZZA S.CROCE 5        ,  TRAMONTI DI SOTTO      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,708;1,699
PN; PORDENONE  ; VIALE GRIGOLETTI 46    ; VIALE GRIGOLETTI 46    ,  PORDENONE  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;;
PN; S. VITO AL TAGLIAMENTO ; S.S.463 KM 43 + 500    ; S.S.463 KM 43 + 500    ,  S. VITO AL TAGLIAMENTO ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,663;1,663
UD; CIVIDALE DEL FRIULI    ; VIA FRIULI 20          ; VIA FRIULI 20          ,  CIVIDALE DEL FRIULI    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,739;1,699
UD; FAEDIS     ; VIA UDINE 68           ; VIA UDINE 68           ,  FAEDIS     ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,708;1,708
UD; PAULARO    ; VIA ROMA 76; VIA ROMA 76,  PAULARO    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,655;1,655
UD; PREMARIACCO; SP 48 DI PREPOTTO KM 7+276    ; SP 48 DI PREPOTTO KM 7+276    ,  PREMARIACCO;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,712;1,704
UD; FAEDIS     ; P.ZZA 1 MAGGIO 11      ; P.ZZA 1 MAGGIO 11      ,  FAEDIS     ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,658;1,658
UD; UDINE      ; VIA MARTIGNACCO 5      ; VIA MARTIGNACCO 5      ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,653;1,653
UD; UDINE      ; P.LE CHIAVRIS 63       ; P.LE CHIAVRIS 63       ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,691;1,691
UD; POZZUOLO DEL FRIULI    ; SS 353 KM 6+629        ; SS 353 KM 6+629        ,  POZZUOLO DEL FRIULI    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,763;1,763
UD; TRICESIMO  ; SS 13 KM 139+866       ; SS 13 KM 139+866       ,  TRICESIMO  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,761;1,761
UD; CAMPOFORMIDO           ; SS 13 KM 120 VIA ZORUTTI 94   ; SS 13 KM 120 VIA ZORUTTI 94   ,  CAMPOFORMIDO           ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,76;1,76
UD; UDINE      ; V.LE PALMANOVA 293     ; V.LE PALMANOVA 293     ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,757;1,757
GO; MONFALCONE ; VIA BOITO 57           ; VIA BOITO 57           ,  MONFALCONE ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,757;1,757
PN; MANIAGO    ; VIA V.EMANUELE 21      ; VIA V.EMANUELE 21      ,  MANIAGO    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,757;1,705
GO; CORMONS    ; SS 56 KM 24 + 176      ; SS 56 KM 24 + 176      ,  CORMONS    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,756;1,756
GO; MONFALCONE ; VIA GRADO 3; VIA GRADO 3,  MONFALCONE ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,755;1,755
GO; ROMANS D'ISONZO        ; VIA DEL CASTELLIERE 50 ; VIA DEL CASTELLIERE 50 ,  ROMANS D'ISONZO        ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,755;1,755
UD; CAVAZZO CARNICO        ; VIA ROMA 19; VIA ROMA 19,  CAVAZZO CARNICO        ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,755;1,755
PN; ROVEREDO IN PIANO      ; VIA PIONIERI DELL'ARIA 40     ; VIA PIONIERI DELL'ARIA 40     ,  ROVEREDO IN PIANO      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,755;1,755
UD; FORGARIA NEL FRIULI    ; CORNINO VIA NAPOLEONICA 9     ; CORNINO VIA NAPOLEONICA 9     ,  FORGARIA NEL FRIULI    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,755;1,745
PN; CORDENONS  ; VIA SCLAVONS 100       ; VIA SCLAVONS 100       ,  CORDENONS  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,754;1,754
UD; TRICESIMO  ; SS 13 KM 141+556       ; SS 13 KM 141+556       ,  TRICESIMO  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,754;1,754
UD; LATISANA   ; VIA CROSERE 20         ; VIA CROSERE 20         ,  LATISANA   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,754;1,754
UD; BERTIOLO   ; VIA VIRCO 25           ; VIA VIRCO 25           ,  BERTIOLO   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,752;1,707
UD; RIGOLATO   ; VIA REPUBBLICA 74      ; VIA REPUBBLICA 74      ,  RIGOLATO   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,751;1,751
UD; GEMONA DEL FRIULI      ; VIA S.DANIELE 36       ; VIA S.DANIELE 36       ,  GEMONA DEL FRIULI      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,751;1,751
UD; S. MARIA LA LONGA      ; VIA ZOMPICCO 93        ; VIA ZOMPICCO 93        ,  S. MARIA LA LONGA      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,751;1,711
TS; TRIESTE    ; VIA DELL'ISTRIA 212    ; VIA DELL'ISTRIA 212    ,  TRIESTE    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,751;1,704
UD; OVARO      ; VIA CARNIA LIBERA 45   ; VIA CARNIA LIBERA 45   ,  OVARO      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,751;1,669
UD; PALUZZA    ; VIA ROMA 34; VIA ROMA 34,  PALUZZA    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,75;1,75
UD; REANA DEL ROIALE       ; 6OC.ZOMPITTA VIA DEL PONTE 2  ; 6OC.ZOMPITTA VIA DEL PONTE 2  ,  REANA DEL ROIALE       ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,749;1,749
UD; VENZONE    ; SS 13 PONTEBBANA 26    ; SS 13 PONTEBBANA 26    ,  VENZONE    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,749;1,749
UD; CAMPOFORMIDO           ; VIA ADRIATICA 118      ; VIA ADRIATICA 118      ,  CAMPOFORMIDO           ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,748;1,748
PN; CLAUZETTO  ; VIA FABRICIO 32        ; VIA FABRICIO 32        ,  CLAUZETTO  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,748;1,748
UD; SOCCHIEVE  ; VIA ROMA 10; VIA ROMA 10,  SOCCHIEVE  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,748;1,748
UD; GONARS     ; LOC.FAUGLIS SP UNGARICA; LOC.FAUGLIS SP UNGARICA,  GONARS     ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,748;1,708
PN; BARCIS     ; CORTILE NAZARIO SAURO 2; CORTILE NAZARIO SAURO 2,  BARCIS     ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,748;1,708
PN; CLAUT      ; LOC.CELLINO DI SOTTO   ; LOC.CELLINO DI SOTTO   ,  CLAUT      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,748;1,656
PN; SPILIMBERGO; VIA UMBERTO I 35       ; VIA UMBERTO I 35       ,  SPILIMBERGO;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,747;1,747
UD; MORTEGLIANO; VIA DIVISIONE JULIA 8  ; VIA DIVISIONE JULIA 8  ,  MORTEGLIANO;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,746;1,699
UD; NIMIS      ; PIAZZA MONS.BENIAMINO ALESSIO ; PIAZZA MONS.BENIAMINO ALESSIO ,  NIMIS      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,746;1,694
UD; PORPETTO   ; VIA UDINE 65           ; VIA UDINE 65           ,  PORPETTO   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,745;1,745
UD; PULFERO    ; VIA ROMA 74; VIA ROMA 74,  PULFERO    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,745;1,745
UD; RIVIGNANO  ; 5IA UDINE 77 SP DI LATISANA   ; 5IA UDINE 77 SP DI LATISANA   ,  RIVIGNANO  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,745;1,735
UD; UDINE      ; VIA COLUGNA 175        ; VIA COLUGNA 175        ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,743;1,743
UD; LUSEVERA   ; LOC.PRADIELIS          ; LOC.PRADIELIS          ,  LUSEVERA   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,743;1,743
GO; GRADO      ; VIALE ARGINE MORERI 1  ; VIALE ARGINE MORERI 1  ,  GRADO      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,742;1,677
GO; FOGLIANO REDIPUGLIA    ; VIA REDIPUGLIA  42     ; VIA REDIPUGLIA  42     ,  FOGLIANO REDIPUGLIA    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,741;1,741
PN; AZZANO DECIMO          ; LOC.TIEZZO VIA CORVA 52/A     ; LOC.TIEZZO VIA CORVA 52/A     ,  AZZANO DECIMO          ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,741;1,694
PN; ZOPPOLA    ; VIA DOMANINS 28        ; VIA DOMANINS 28        ,  ZOPPOLA    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,741;1,689
UD; CAMINO AL TAGLIAMENTO  ; VIA BUGNINS 7/A        ; VIA BUGNINS 7/A        ,  CAMINO AL TAGLIAMENTO  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,741;1,689
UD; UDINE      ; VIA PAPAROTTI 1        ; VIA PAPAROTTI 1        ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,741;1,629
UD; UDINE      ; TANGENZIALE OVEST SS KM129+429; TANGENZIALE OVEST SS KM129+429,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,74;1,695
UD; BAGNARIA ARSA          ; VIA JULIA AUGUSTA 18   ; VIA JULIA AUGUSTA 18   ,  BAGNARIA ARSA          ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,74;1,67
UD; MARTIGNACCO; VIA CIVIDINA 436       ; VIA CIVIDINA 436       ,  MARTIGNACCO;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,739;1,699
UD; MERETO DI TOMBA        ; VIA DIVISIONE JULIA 5  ; VIA DIVISIONE JULIA 5  ,  MERETO DI TOMBA        ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,739;1,699
UD; RUDA; VIA JEVADA 20 SAN NICCOLO'    ; VIA JEVADA 20 SAN NICCOLO'    ,  RUDA;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S/N;1,739;1,699
UD; UDINE      ; VIA MARTIGNACCO 87     ; VIA MARTIGNACCO 87     ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,739;1,699
UD; COSEANO    ; S.S. 464 KM 31+299     ; S.S. 464 KM 31+299     ,  COSEANO    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,739;1,695
UD; LESTIZZA   ; FRAZ.GALLERIANO P.TE MADRISIO ; FRAZ.GALLERIANO P.TE MADRISIO ,  LESTIZZA   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,739;1,679
UD; TALMASSONS ; SS. 252 KM 7+870       ; SS. 252 KM 7+870       ,  TALMASSONS ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,739;1,669
UD; TRICESIMO  ; VIA PONTEBBANA SS13 KM 142+171; VIA PONTEBBANA SS13 KM 142+171,  TRICESIMO  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,739;1,669
PN; ROVEREDO IN PIANO      ; VIA PIONIERI DELL'ARIA 103    ; VIA PIONIERI DELL'ARIA 103    ,  ROVEREDO IN PIANO      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,738;1,683
UD; CODROIPO   ; VIA PORDENONE 72       ; VIA PORDENONE 72       ,  CODROIPO   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,737;1,692
UD; MARTIGNACCO; VIA SPILIMBERGO 152    ; VIA SPILIMBERGO 152    ,  MARTIGNACCO;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,737;1,637
UD; REANA DEL ROIALE       ; VIA NAZIONALE 48       ; VIA NAZIONALE 48       ,  REANA DEL ROIALE       ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,736;1,736
UD; UDINE      ; ADENAUER   ; ADENAUER   ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,736;1,676
UD; ARTA TERME ; VIA NAZIONALE 3        ; VIA NAZIONALE 3        ,  ARTA TERME ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,735;1,735
UD; BASILIANO  ; S.S. 13 KM 113         ; S.S. 13 KM 113         ,  BASILIANO  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,735;1,683
UD; BASILIANO  ; S.P. N. 10 KM 18+847   ; S.P. N. 10 KM 18+847   ,  BASILIANO  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,733;1,733
UD; CAMPOFORMIDO           ; VIA 11 FEBBRAIO 126    ; VIA 11 FEBBRAIO 126    ,  CAMPOFORMIDO           ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,733;1,692
UD; CERVIGNANO ; FZ. SCODOVACCA VIA GRADO 20   ; FZ. SCODOVACCA VIA GRADO 20   ,  CERVIGNANO ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,732;1,692
UD; CODROIPO   ; BIVIO PALMANOVA-UDINE  ; BIVIO PALMANOVA-UDINE  ,  CODROIPO   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,732;1,692
UD; CORNO DI ROSAZZO       ; S.S. 356 DI CIVIDALE KM 38+872; S.S. 356 DI CIVIDALE KM 38+872,  CORNO DI ROSAZZO       ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,73;1,69
UD; FORNI AVOLTRI          ; SS 355 KM 25+998       ; SS 355 KM 25+998       ,  FORNI AVOLTRI          ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,73;1,67
UD; FORNI DI SOPRA         ; LOC. CELLA VIA TRIESTE 2      ; LOC. CELLA VIA TRIESTE 2      ,  FORNI DI SOPRA         ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,73;1,66
UD; LATISANA   ; FR.APRILIA MARITTIMA   ; FR.APRILIA MARITTIMA   ,  LATISANA   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  M;1,729;1,729
UD; LATISANA   ; FZ.PERTEGADA VIA LIGNANO 31   ; FZ.PERTEGADA VIA LIGNANO 31   ,  LATISANA   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,729;1,679
UD; LIGNANO SABBIADORO     ; CORSO DEI CONTINENTI 165      ; CORSO DEI CONTINENTI 165      ,  LIGNANO SABBIADORO     ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  M;1,729;1,657
UD; LIGNANO SABBIADORO     ; VIA MARINA PUNTO FARO  ; VIA MARINA PUNTO FARO  ,  LIGNANO SABBIADORO     ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  M;1,728;1,668
UD; MAJANO     ; VIA EUROPA UNITA 6     ; VIA EUROPA UNITA 6     ,  MAJANO     ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,728;1,658
UD; MARANO LAGUNARE        ; BANCHINA CANALE DI SAN VITO   ; BANCHINA CANALE DI SAN VITO   ,  MARANO LAGUNARE        ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  M;1,725;1,678
UD; MUZZANA DEL TURGNANO   ; VIA PALAZZOLO 13       ; VIA PALAZZOLO 13       ,  MUZZANA DEL TURGNANO   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,715;1,715
UD; PALAZZOLO DELLO STELLA ; VIA NAZIONALE 12       ; VIA NAZIONALE 12       ,  PALAZZOLO DELLO STELLA ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,711;1,711
UD; PASIAN DI PRATO        ; FRAZ.PASSONS VIA DANTE 2      ; FRAZ.PASSONS VIA DANTE 2      ,  PASIAN DI PRATO        ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,711;1,711
UD; PAVIA DI UDINE         ; VIA GRADO 48           ; VIA GRADO 48           ,  PAVIA DI UDINE         ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,711;1,711
UD; RONCHIS    ; VIA LIGNANO 22         ; VIA LIGNANO 22         ,  RONCHIS    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,708;1,708
UD; TAVAGNACCO ; VIA 4 NOVEMBRE 17      ; VIA 4 NOVEMBRE 17      ,  TAVAGNACCO ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,705;1,705
UD; UDINE      ; SS 13 KM 128+830       ; SS 13 KM 128+830       ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,705;1,705
UD; UDINE      ; VIA CIVIDALE 419       ; VIA CIVIDALE 419       ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,703;1,703
UD; UDINE      ; VIA MARTIGNACCO 248    ; VIA MARTIGNACCO 248    ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,703;1,703
UD; UDINE      ; VIA LUMIGNACCO SP 94 KM 0+828 ; VIA LUMIGNACCO SP 94 KM 0+828 ,  UDINE      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,701;1,701
UD; VARMO      ; VIA CRESCENTIA 67      ; VIA CRESCENTIA 67      ,  VARMO      ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,699;1,699
GO; GORIZIA    ; VIA TRIESTE 22         ; VIA TRIESTE 22         ,  GORIZIA    ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,699;1,699
GO; MONFALCONE ; VIA NUOVA BAGNI        ; VIA NUOVA BAGNI        ,  MONFALCONE ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  M;1,699;1,699
PN; AVIANO     ; LOC. MARSURE VIA TRIESTE 39   ; LOC. MARSURE VIA TRIESTE 39   ,  AVIANO     ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,699;1,699
PN; BRUGNERA   ; STRADA PROVINCIALE N.75; STRADA PROVINCIALE N.75,  BRUGNERA   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,699;1,699
PN; PASIANO DI PORDENONE   ; LOC.TRAFFE VIA S.MARTINO 4    ; LOC.TRAFFE VIA S.MARTINO 4    ,  PASIANO DI PORDENONE   ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,697;1,697
PN; S. GIORGIO DELLA RICHINVELDA  ; SP. VAL D'ARZINO KM 337 + 706 ; SP. VAL D'ARZINO KM 337 + 706 ,  S. GIORGIO DELLA RICHINVELDA  ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,697;1,697
PN; S. VITO AL TAGLIAMENTO ; VIA OBERDAN 82         ; VIA OBERDAN 82         ,  S. VITO AL TAGLIAMENTO ;" <img src=""img/loghi/IP.gif"" alt=""IP"" border=""0"">";  S;1,697;1,697
PN; AVIANO     ; VIA SACILE 22          ; VIA SACILE 22          ,  AVIANO     ;" <img src=""img/loghi/LORO.gif"" alt=""LORO"" border=""0"">";  S;1,697;1,697
PN; CANEVA     ; VIA VITTORIO VENETO 18 ; VIA VITTORIO VENETO 18 ,  CANEVA     ;" <img src=""img/loghi/LORO.gif"" alt=""LORO"" border=""0"">";  S;1,694;1,694
UD; AQUILEIA   ; VIA GIULIA AUGUSTA 9   ; VIA GIULIA AUGUSTA 9   ,  AQUILEIA   ;" <img src=""img/loghi/OIL%20ITALIA.gif"" alt=""OIL ITALIA"" border=""0"">";  S;1,694;1,694
UD; PALUZZA    ; VIA NAZIONALE 2        ; VIA NAZIONALE 2        ,  PALUZZA    ;" <img src=""img/loghi/OIL%20ITALIA.gif"" alt=""OIL ITALIA"" border=""0"">";  S;1,693;1,693
UD; VENZONE    ; VIA PONTEBBANA 61      ; VIA PONTEBBANA 61      ,  VENZONE    ;" <img src=""img/loghi/OIL%20ITALIA.gif"" alt=""OIL ITALIA"" border=""0"">";  S;1,692;1,692
GO; CORMONS    ; V.LE DELLA VENEZIA GIULIA 53  ; V.LE DELLA VENEZIA GIULIA 53  ,  CORMONS    ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,692;1,692
UD; MALBORGHETTO VALBRUNA  ; A23 FELLA EST          ; A23 FELLA EST          ,  MALBORGHETTO VALBRUNA  ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  A/N;1,692;1,692
GO; MARIANO DEL FRIULI     ; VIA MANZONI 164        ; VIA MANZONI 164        ,  MARIANO DEL FRIULI     ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,692;1,692
UD; REMANZACCO ; SS 54 LOC.PONTE SUL TORRE     ; SS 54 LOC.PONTE SUL TORRE     ,  REMANZACCO ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,69;1,69
UD; FIUMICELLO ; VIA LIBERTA' 4/A       ; VIA LIBERTA' 4/A       ,  FIUMICELLO ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,69;1,69
PN; PRATA DI PORDENONE     ; VIA PUJA 14; VIA PUJA 14,  PRATA DI PORDENONE     ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,689;1,689
UD; GONARS     ; SS 252 KM 19+978       ; SS 252 KM 19+978       ,  GONARS     ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,689;1,689
TS; SGONICO    ; SP 35 DI OPICINA KM 7+076     ; SP 35 DI OPICINA KM 7+076     ,  SGONICO    ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,688;1,688
UD; MANZANO    ; VIA S. GIOVANNI 92     ; VIA S. GIOVANNI 92     ,  MANZANO    ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,688;1,688
UD; RONCHIS    ; CORSO ITALIA 75        ; CORSO ITALIA 75        ,  RONCHIS    ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,688;1,688
UD; CASTIONS DI STRADA     ; VIA LATISANA 46        ; VIA LATISANA 46        ,  CASTIONS DI STRADA     ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,683;1,683
GO; GRADO      ; TESTATA MOSCONI        ; TESTATA MOSCONI        ,  GRADO      ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  M;1,681;1,681
GO; MONFALCONE ; VIA TERME ROMANE 5     ; VIA TERME ROMANE 5     ,  MONFALCONE ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,679;1,679
PN; BRUGNERA   ; VIA CASUT 30           ; VIA CASUT 30           ,  BRUGNERA   ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,677;1,677
PN; PORDENONE  ; VIA NUOVA DI CORVA 76  ; VIA NUOVA DI CORVA 76  ,  PORDENONE  ;" <img src=""img/loghi/OMV.gif"" alt=""OMV"" border=""0"">";  S;1,677;1,677
UD; POZZUOLO DEL FRIULI    ; A23 ZUGLIANO EST       ; A23 ZUGLIANO EST       ,  POZZUOLO DEL FRIULI    ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  A/N;1,677;1,677
UD; LATISANA   ; VIA LIGNANO 76         ; VIA LIGNANO 76         ,  LATISANA   ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;1,672;1,672
TS; TRIESTE    ; STRADA DELLA ROSANDRA 62      ; STRADA DELLA ROSANDRA 62      ,  TRIESTE    ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;1,672;1,672
PN; BRUGNERA   ; VIA SANTAROSSA 2       ; VIA SANTAROSSA 2       ,  BRUGNERA   ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;1,672;1,672
